Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh,Log_Energy_Consumption
Home_7,Ahmedabad,-1.4614376929324149,1,9.906250000000004,63.5,-1.4738910134573562,0.050986157159605694,-0.6742386519475122,1.0188473201992472
Home_4,Hyderabad,-0.2509896137097469,0,25.62,71.34,1.3788608500437805,-0.4426830639829762,0.09969627882089754,1.4350845252893227
Home_3,Bangalore,-0.6911525516088989,1,22.15,54.99,-0.5688800774500985,0.6680726835878339,-0.13584913489122738,1.3029127521808397
Home_6,Bangalore,-0.6572938640781948,1,29.81,82.3,0.8673329296918528,-0.5414169082114928,1.883111554069842,1.3137236682850553
Home_1,Pune,1.5943088567136208,0,22.4,60.38,-2.6149917588578107,0.8655403720448663,1.4456700714616098,1.8531680973566984
Home_3,Chennai,1.2726513251719322,1,24.81,45.21,-2.162486290854182,0.12503654033099348,-0.2367971693392807,1.791759469228055
Home_6,Kolkata,-1.901600630831567,1,32.3,84.45,0.6509172710814222,0.9395907552162532,1.782163519621788,0.8109302162163288
Home_7,Jaipur,-0.22559559806171905,0,24.2,83.02,0.0016702952501285405,-0.7635680577256545,-0.741537341579548,1.4422019930581866
Home_5,Lucknow,-0.42028305136326705,1,25.1,64.43,-0.17539706179476963,0.5940223004164461,0.4361897269810758,1.3862943611198906
Home_5,Kolkata,0.6124069183232046,0,21.89,37.05,0.35580500933992487,-0.17116499235455598,-0.6742386519475122,1.6524974018945473
Home_4,Bangalore,-1.105921473860023,1,26.99,55.17,0.0016702952501285405,0.07566961821673496,-0.5059919278674231,1.1600209167967532
Home_2,Chennai,-1.605337114937907,1,12.04,59.15,0.10004104916396173,-0.4426830639829762,-0.0012517556271557592,0.9555114450274363
Home_2,Ahmedabad,2.389988013685165,1,13.75,80.41,-0.13604876022923637,0.6187057614735754,-0.16949847970724488,1.9906103279732201
Home_5,Chennai,0.8409530591554565,1,19.26,93.17,-0.155722911012003,0.7668065278163501,-0.6069399623154764,1.7029282555214393
Home_5,Bangalore,0.03680923030123655,1,,74.56,0.33613085855715824,2.914267639786581,-1.2126281690037972,1.5129270120532565
Home_4,Mumbai,-0.7927286142010109,0,24.59,58.41,1.339512548478248,-0.22053191446881448,1.075527278485414,1.269760544863939
Home_8,Ahmedabad,-0.12401953546960676,1,21.05,57.91,0.6902655726469547,0.6680726835878339,-0.5059919278674231,1.4701758451005926
Home_5,Hyderabad,-0.4964650983073509,1,37.97624999999999,62.5,-0.7065991329294637,0.050986157159605694,-0.06855044525919157,1.3635373739972745
Home_10,Chennai,-0.20866625429636715,0,,59.55,-0.11637460944646973,0.6187057614735754,-0.7078879967635298,1.4469189829363254
Home_10,Ahmedabad,0.8155590435074286,1,23.45,59.58,0.296782556991625,1.2357922879018026,0.4361897269810758,1.6974487897568136
Home_2,Jaipur,-0.7419405829049549,1,25.97,33.93,-1.946070632243751,-0.3686326808115888,1.479319416277628,1.2864740258376797
Home_10,Hyderabad,-0.047837488525523233,1,21.93,64.8,-0.23441951414306877,1.8775622753871601,0.8063325199572716,1.4906543764441333
Home_9,Ahmedabad,0.7139829809153166,0,24.88,46.92,0.8870070804746194,-0.9857192072398165,-0.47234258305140525,1.6752256529721035
Home_5,Jaipur,0.7309123246806691,1,22.28,39.85,-1.4542168626745895,-0.6895176745542672,-1.044381444923708,1.6789639750827108
Home_9,Bangalore,-0.8689106611450947,1,28.39,68.92,0.788636326560787,-0.07243114812603978,-0.6069399623154764,1.244154593958768
Home_6,Hyderabad,1.264186653289257,1,,93.65,0.7689621757780212,-0.46736652504010545,-2.289407203116367,1.7900914121273581
Home_9,Pune,-0.9027693486757988,1,32.43,62.33,-0.23441951414306877,-1.6274891947251733,1.5466181059096629,1.2325602611778486
Home_1,Jaipur,-0.4880004264246753,1,24.9,31.72,-0.3918127204052003,-0.34394921975445997,0.20064431326895088,1.366091653802371
Home_6,Hyderabad,-1.3683263022229788,0,27.44,61.72,-1.9657447830265173,1.680094586930127,0.23429365808496838,1.0577902941478545
Home_2,Pune,-1.0212747550332628,1,27.39,36.44,-1.3361719579779907,-1.4053380452110111,-0.4050438934193698,1.1908875647772805
Home_9,Bangalore,,1,32.93,61.54,-1.0017113946709606,-0.17116499235455598,-2.1211604790362784,
Home_3,Pune,-1.6561251462339626,1,27.77,67.55,-0.8246440376260624,-0.34394921975445997,-0.47234258305140525,0.9321640810304452
Home_4,Bangalore,0.7563063403286964,1,31.11,59.28,0.4541757632537573,-0.2698988365830726,-0.539641272683441,1.6845453849209058
Home_5,Chennai,-0.7080818953742508,0,25.35,61.81,-0.8443181884088291,0.3718711509022844,1.5466181059096629,1.297463147413275
Home_6,Delhi,2.6862515295788247,1,,58.82,-0.6869249821466975,-1.7755899610679478,0.7053844855092183,2.0373166153791646
Home_8,Mumbai,0.6039422464405287,1,22.7,72.48,1.0444002867367508,-0.17116499235455598,1.0418779336693964,1.6505798557652755
Home_3,Lucknow,-0.767334598552983,1,27.23,43.02,-0.9426889423226614,0.6680726835878339,0.09969627882089754,1.2781522025001875
Home_2,Jaipur,0.30767873054686873,1,28.14,65.98,-0.7852957360605299,-0.640150752440009,1.2101246577494855,1.5810384379124023
Home_1,Kolkata,-2.214793490490579,1,21.89,64.13,1.851040468830176,-1.306604200982495,0.5034884166131116,0.6312717768418578
Home_4,Kolkata,0.01141521465320871,0,19.96,96.43,1.8707146196129425,0.1003530792738642,-0.43869323823538736,1.506297153514587
Home_8,Hyderabad,-0.06476683229087513,1,13.93,70.5,1.221467643781649,0.2237703845595097,0.8736312095893074,1.4861396960896067
Home_6,Mumbai,2.0598658102608005,0,26.96,68.78,-0.5885542282328651,-1.355971123096753,1.1091766233014315,1.9358598132018119
Home_9,Hyderabad,-0.640364520312843,1,28.45,53.52,-0.0180038555326381,0.7421230667592208,0.6717351406932,1.3190856114264407
Home_1,Chennai,0.05373857406658845,1,13.35,49.32,-0.6279025297983983,0.7668065278163501,-0.741537341579548,1.5173226235262949
Home_3,Mumbai,0.9763878092782728,1,29.0,53.8,-1.72965497363332,0.19908692350238044,2.0850076229659487,1.7316555451583497
Home_5,Delhi,0.7647710122113729,0,30.62,81.05,0.4935240648192898,0.4952884561879299,-1.1116801345557439,1.6863989535702288
Home_2,Hyderabad,0.2568906992508124,1,18.64,44.89,,1.3838930542445775,-0.8424853760276013,1.5686159179138452
Home_1,Pune,1.0102464968089768,1,35.62,45.45,1.1821193422161165,-0.6895176745542672,1.3110726921975389,1.7387102481382397
Home_3,Pune,0.2907493867815162,1,20.38,40.32,-0.27376781570860126,0.6433892225307046,-0.10219979007520907,1.5769147207285403
Home_9,Jaipur,0.3415374180775725,1,16.1,56.05,0.6902655726469547,0.6680726835878339,-1.9192644101401712,1.589235205116581
Home_4,Mumbai,2.1360478572048844,0,21.25,64.99,0.17873765229502672,-0.5907838303257509,1.1091766233014315,1.9487632180377197
Home_10,Mumbai,-1.012810083150587,1,15.28,45.82,-2.1428121400714155,-0.46736652504010545,0.20064431326895088,1.1939224684724346
Home_9,Chennai,-0.5557178014860832,1,20.36,44.64,0.04101859681566182,3.333886477757776,-1.3472255482678683,1.3454723665996355
Home_3,Ahmedabad,0.40925479313898067,1,20.96,47.87,0.9657036836056851,-0.17116499235455598,-1.8519657205081357,1.6054298910365616
Home_1,Chennai,0.5362248713791206,1,36.19,50.09,-0.13604876022923637,1.186425365787545,0.9072805544053248,1.6351056591826783
Home_6,Ahmedabad,1.2472573095239046,1,25.48,73.09,-1.1984529024986255,0.3965546119594129,1.7148648299897529,1.7867469274045107
Home_5,Delhi,-0.8096579579663631,0,19.64,,1.3001642469127148,-2.1458418769248846,0.16699496845293338,1.264126727145683
Home_10,Jaipur,-0.40335370759791517,1,18.1,59.94,-0.17539706179476963,0.6680726835878339,0.9072805544053248,1.3912819026309295
Home_5,Lucknow,0.045273902183912494,1,15.35,70.96,-1.3361719579779907,1.9762961196156763,0.4025403821650583,1.5151272329628591
Home_10,Jaipur,0.9933171530436248,0,29.21,55.36,0.04101859681566182,-0.12179807024029747,0.9072805544053248,1.7351891177396608
Home_10,Ahmedabad,-0.987416067502559,1,19.81,63.44,-0.8246440376260624,-0.9116688240684292,-0.06855044525919157,1.2029723039923526
Home_9,Pune,-0.10709019170425486,1,32.83,60.02,-1.355846108760757,0.7668065278163501,-0.13584913489122738,1.4747630091074988
Home_1,Pune,0.19763799607208077,1,23.96,68.97,0.9460295328229194,0.3965546119594129,0.23429365808496838,1.5539252025038417
Home_1,Chennai,,0,26.3,75.63,-0.47050932353626607,0.6187057614735754,-1.246277513819815,
Home_1,Hyderabad,0.5108308557310921,0,30.69,87.47,1.1624451914333498,-0.7142011356113964,0.33524169253302166,1.62924053973028
Home_1,Delhi,0.18917332418940483,1,24.44,64.78,0.3951533109054582,0.14972000138812191,-1.0780307897397259,1.551808799597464
Home_7,Ahmedabad,-0.9027693486757988,1,30.28,42.93,-0.23441951414306877,0.4459215340736714,-0.6069399623154764,1.2325602611778486
Home_3,Hyderabad,1.2303279657585526,1,21.42,38.33,-0.7656215852777633,0.3718711509022844,-1.0107321001076905,1.7833912195575383
Home_10,Kolkata,2.1868358885009407,1,28.81,54.92,-1.0804079978020265,-0.4179996029258469,-2.154809823852296,1.9572739077056285
Home_5,Mumbai,-0.284848301240451,0,,44.19,1.910062921178475,-0.39331614186871766,1.748514174805771,1.425515074273172
Home_4,Ahmedabad,0.663194949619261,1,26.75,56.1,-0.8639923391915957,-0.023064226011781264,-0.7078879967635298,1.6639260977181702
Home_5,Mumbai,0.10452660536264476,1,28.09,55.85,-0.9033406407571282,1.1370584436732865,0.26794300290098666,1.5303947050936475
Home_4,Hyderabad,0.7901650278594001,1,14.54,54.58,-0.529531775884566,0.050986157159605694,-0.4050438934193698,1.691939133945844
Home_2,Chennai,-1.689983833764667,0,22.9,58.1,2.559309897009769,-0.6154672913828798,0.36889103734904,0.9162907318741551
Home_9,Mumbai,0.5446895432617964,0,31.61,72.49,-1.0607338470192607,-3.5774826182383723,-1.6837189964280466,1.6370530794670737
Home_3,Lucknow,1.2387926376412286,1,37.97624999999999,61.31,-0.6672508313639309,0.19908692350238044,-0.4050438934193698,1.7850704810772584
Home_3,Pune,-2.2401875061386067,0,26.09,47.44,0.296782556991625,0.4459215340736714,0.7053844855092183,0.6151856390902335
Home_1,Jaipur,2.3307353105064323,0,35.96,71.64,-1.1984529024986255,0.12503654033099348,1.4120207266455929,1.9810014688665833
Home_10,Lucknow,-1.292144255278895,1,20.09,39.07,-1.5722617673711885,1.1370584436732865,1.0418779336693964,1.0885619528146082
Home_5,Lucknow,-0.7334759110222793,1,31.07,43.13,-0.4311610219707336,-0.9116688240684292,0.5034884166131116,1.2892326482767593
Home_8,Jaipur,-0.7504052547876312,0,21.12,87.79,0.021344446032895176,0.8161734499306078,-0.8761347208436189,1.2837077723447896
Home_9,Hyderabad,-0.14094887923495927,0,29.75,81.88,0.591894818733123,-2.170525337982014,-1.5491216171639755,1.4655675420143985
Home_8,Hyderabad,2.0260071227300966,1,21.27,53.95,-1.0607338470192607,0.6680726835878339,0.8736312095893074,1.9300710850255671
Home_10,Ahmedabad,-0.4880004264246753,1,31.24,53.16,1.221467643781649,0.8655403720448663,-1.5491216171639755,1.366091653802371
Home_1,Lucknow,0.6801242933846122,1,17.15,42.84,0.9853778343884518,-0.7388845966685257,1.479319416277628,1.667706820558076
Home_6,Lucknow,0.30767873054686873,0,28.57,54.51,-0.07702630788093723,1.4826268984730937,-1.044381444923708,1.5810384379124023
Home_2,Delhi,0.9509937936302444,1,20.4,62.79,-0.09670045866370308,-0.7388845966685257,0.5707871062451466,1.7263316639055997
Home_10,Delhi,-0.8519813173797428,0,21.5,36.68,-0.5885542282328651,-0.22053191446881448,0.8063325199572716,1.2499017362143359
Home_8,Pune,0.3415374180775725,0,26.42,57.05,0.7099397234297212,-0.5907838303257509,-1.1789788241877797,1.589235205116581
Home_3,Lucknow,-0.9027693486757988,1,23.91,77.08,-1.2771495056296913,0.9395907552162532,1.2101246577494855,1.2325602611778486
Home_6,Pune,-1.0974568019773467,0,23.82,40.74,0.8083104773435537,0.8408569109877371,-1.1789788241877797,1.1631508098056809
Home_4,Bangalore,0.40925479313898067,1,24.15,66.72,-0.7065991329294637,0.17440346244525118,1.075527278485414,1.6054298910365616
Home_8,Mumbai,-0.06476683229087513,1,21.3,67.86,-0.19507121257753626,0.8408569109877371,1.9840595885178953,1.4861396960896067
Home_8,Pune,-1.190568192686783,1,25.6,36.91,-0.6279025297983983,0.17440346244525118,0.7390338303252366,1.128171090909654
Home_8,Hyderabad,-0.8519813173797428,1,19.88,59.07,0.8673329296918528,1.680094586930127,-0.13584913489122738,1.2499017362143359
Home_2,Pune,1.3319040283506647,0,29.92,60.72,0.3164567077743916,0.914907294159124,0.4025403821650583,1.803358605071407
Home_10,Jaipur,1.8313196694285485,1,24.4,62.43,0.1590635015122601,-0.22053191446881448,0.20064431326895088,1.8961194845522977
Home_6,Hyderabad,0.6378009339712325,1,,60.95,-1.4935651642401224,1.2111088268446735,0.7726831751412541,1.6582280766035324
Home_10,Ahmedabad,0.5362248713791206,0,22.71,74.56,-1.2181270532813921,0.4952884561879299,-1.4818229275319397,1.6351056591826783
Home_3,Lucknow,-0.877375333027771,0,18.41,72.34,0.021344446032895176,-0.17116499235455598,0.5034884166131116,1.2412685890696329
Home_8,Chennai,0.18070865230672825,1,24.69,,-0.03767800631540473,-2.219892260096272,-1.2126281690037972,1.5496879080283263
Home_4,Jaipur,-0.767334598552983,0,21.96,48.85,0.04101859681566182,-0.04774768706891052,-0.3040958589713165,1.2781522025001875
Home_9,Lucknow,-0.6742232078435471,0,32.01,36.53,-1.1591046009330925,0.5446553783021876,0.4025403821650583,1.308332819650179
Home_3,Kolkata,-1.1143861457426987,1,18.88,18.16,1.1821193422161165,-0.22053191446881448,0.23429365808496838,1.1568811967920856
Home_1,Hyderabad,2.4323113730985444,1,23.79,66.22,-0.8836664899743619,2.0503465027870633,1.6812154851737346,1.9974177062012453
Home_4,Chennai,0.1129912772453207,1,24.56,56.92,-0.2540936649258354,0.8655403720448663,-0.7078879967635298,1.5325568680981427
Home_6,Bangalore,-0.7419405829049549,1,25.6,54.3,0.2574342554260925,-0.14648153129742672,-0.337745203787334,1.2864740258376797
Home_3,Hyderabad,1.0271758405743285,1,15.97,54.68,1.3198383976954815,-0.936352285125558,-0.3713945486033515,1.742219023667919
Home_5,Mumbai,-0.234060269944395,0,23.34,45.05,-1.0213855454537273,-0.9857192072398165,-0.6069399623154764,1.4398351280479207
Home_9,Mumbai,-2.265581521786635,1,20.26,48.88,-0.37213856962243447,-1.4300215062681403,0.13334562363691507,0.5988365010887039
Home_1,Lucknow,-1.7577012088260748,1,17.58,14.74,0.35580500933992487,1.260475748958932,-0.5059919278674231,0.883767540168595
Home_3,Chennai,-0.7504052547876312,1,24.68,45.81,0.9460295328229194,0.4459215340736714,-0.10219979007520907,1.2837077723447896
Home_4,Lucknow,0.028344558418560605,0,30.06,65.67,-0.2540936649258354,-1.4793884283823984,-2.1211604790362784,1.5107219394949425
Home_9,Pune,-0.5049297701900272,0,23.79,52.35,0.591894818733123,0.6680726835878339,0.33524169253302166,1.3609765531356006
Home_1,Chennai,-0.16634289488298712,1,28.88,84.27,-0.23441951414306877,-1.849640344239335,1.9504102437018778,1.4586150226995167
Home_7,Delhi,0.028344558418560605,0,22.18,45.64,0.6312431202986563,1.2851592100160611,-0.06855044525919157,1.5107219394949425
Home_3,Hyderabad,1.4334800909427772,1,23.74,71.85,-1.9263964814609844,0.6187057614735754,-0.3040958589713165,1.8229350866965048
Home_5,Mumbai,1.094893215635737,1,21.89,78.7,-0.72627328371223,0.5940223004164461,-0.03490110044317366,1.7561322915849038
Home_1,Ahmedabad,-0.6572938640781948,1,23.52,52.64,0.06069274759842846,-0.5167334471543635,-1.1453294793717619,1.3137236682850553
Home_8,Jaipur,-0.5726471452514353,1,26.06,78.97,-1.8083515767643858,-0.5907838303257509,-0.2367971693392807,1.3402504226184837
Home_3,Hyderabad,-0.530323785838055,1,26.17,51.4,-0.3131161172741345,0.5693388393593168,-1.1789788241877797,1.3532545070416904
Home_8,Jaipur,-1.1736388489214309,1,26.51,48.08,1.0640744375195175,0.12503654033099348,-0.539641272683441,1.1346227261911428
Home_1,Mumbai,0.2230320117201086,0,22.99,50.37,-0.6279025297983983,1.3838930542445775,0.4361897269810758,1.5602476682433286
Home_4,Chennai,-0.22559559806171905,1,31.11,46.84,-0.6672508313639309,0.3225042287880259,-0.741537341579548,1.4422019930581866
Home_7,Hyderabad,-2.0624293966024108,1,19.31,72.97,1.1230968898678173,2.025663041729935,-0.7078879967635298,0.7227059828014898
Home_1,Kolkata,-0.030908144760171334,1,23.11,41.06,0.6902655726469547,-0.5907838303257509,-0.6405893071314943,1.4951487660319727
Home_5,Kolkata,-0.15787822300031118,1,37.97624999999999,62.8,0.43450161247099145,0.7914899888734793,-1.0107321001076905,1.4609379041156565
Home_3,Mumbai,-1.088992130094671,0,19.17,63.25,-0.5492059266673323,0.3965546119594129,1.0082285888533788,1.1662709371419244
Home_9,Chennai,-0.1494135511176352,0,33.13,66.43,0.1590635015122601,0.6927561446449624,0.8399818647732898,1.463255402256019
Home_1,Bangalore,1.7382082787191124,0,18.61,57.57,-2.634665909640577,-1.2078703567539784,0.09969627882089754,1.8794650496471605
Home_2,Jaipur,-2.290975537434663,0,27.61,89.72,0.10004104916396173,-0.9116688240684292,1.3447220370135564,0.5822156198526637
Home_5,Kolkata,0.9086704342168647,1,15.5,76.34,-0.529531775884566,-2.738244942295983,-0.43869323823538736,1.7173950539391927
Home_4,Pune,-1.0805274582119948,0,17.55,48.93,-1.2181270532813921,-1.8002734221250767,-1.0780307897397259,1.169381359556317
Home_5,Jaipur,0.30767873054686873,1,18.98,49.2,-1.4148685611090566,-2.170525337982014,0.5707871062451466,1.5810384379124023
Home_3,Ahmedabad,-0.5472531296034069,1,20.54,61.42,-0.5688800774500985,0.0016192350453479954,-1.0780307897397259,1.3480731482996928
Home_2,Jaipur,1.788996310015169,1,23.0,71.82,-0.45083517275349944,-2.219892260096272,0.06604693400488004,1.888583653863595
Home_5,Bangalore,1.2218632938758773,1,34.0,50.6,0.7492880249952545,-0.39331614186871766,0.4698390717970933,1.7817091333745536
Home_10,Jaipur,0.7563063403286964,1,31.7,59.05,-2.7723849651199424,0.3225042287880259,-0.8424853760276013,1.6845453849209058
Home_2,Delhi,-0.5133944420727031,0,24.86,8.19,-0.11637460944646973,0.7421230667592208,-0.16949847970724488,1.358409157630355
Home_5,Hyderabad,-0.3017776450058029,1,31.68,38.6,-1.1984529024986255,0.6187057614735754,0.23429365808496838,1.420695787837223
Home_1,Jaipur,-0.428747723245943,1,21.97,70.85,-0.2934419664913679,-0.04774768706891052,1.748514174805771,1.3837912309017721
Home_8,Chennai,-0.2679189574750988,1,,61.09,-0.72627328371223,-1.2572372788682369,-1.4481735827159221,1.430311246536665
Home_7,Pune,1.9752190914340408,1,16.0,65.71,-0.4311610219707336,-0.3686326808115888,0.03239758918886175,1.9213246735826988
Home_8,Ahmedabad,0.6039422464405287,0,29.93,53.0,-0.13604876022923637,0.050986157159605694,-0.4050438934193698,1.6505798557652755
Home_6,Lucknow,1.4927327941215083,1,27.05,62.37,-0.4901834743190327,-0.640150752440009,0.5707871062451466,1.8341801851120072
Home_8,Pune,-0.5218591139553791,1,21.05,71.23,0.06069274759842846,0.4706049951308006,0.36889103734904,1.355835153635182
Home_8,Jaipur,-1.1228508176253749,0,33.22,65.23,0.6902655726469547,-0.5907838303257509,-0.0012517556271557592,1.1537315878891892
Home_3,Lucknow,0.01987988653588466,1,23.7,35.04,-0.19507121257753626,-0.14648153129742672,0.9072805544053248,1.5085119938441398
Home_10,Delhi,-1.317538270926923,1,22.75,55.03,0.9460295328229194,0.3965546119594129,-0.06855044525919157,1.0784095813505903
Home_4,Lucknow,-2.76076482692318,1,30.32,67.58,0.021344446032895176,0.1003530792738642,0.20064431326895088,0.21107097007994113
Home_1,Delhi,-0.640364520312843,0,30.45,42.48,-0.47050932353626607,-0.4179996029258469,1.0418779336693964,1.3190856114264407
Home_8,Chennai,0.4346488087870085,1,23.56,78.51,1.1230968898678173,0.9395907552162532,0.9072805544053248,1.6114359150967734
Home_7,Chennai,0.29921405866419276,1,21.97,68.97,-1.6509583705022544,-0.3686326808115888,-0.4050438934193698,1.5789787049493917
Home_5,Pune,0.6547302777365844,1,27.48,55.94,-0.8836664899743619,0.24845384561663894,1.1091766233014315,1.6620303625532709
Home_7,Jaipur,-0.6149705046648151,1,37.61,47.62,0.9263553820401527,2.445281879701129,-0.6069399623154764,1.3270750014599193
Home_5,Pune,-0.428747723245943,1,28.05,54.82,-0.45083517275349944,1.3592095931874482,-1.279926858635833,1.3837912309017721
Home_4,Kolkata,0.0029505427705327617,0,23.89,54.09,0.06069274759842846,1.0136411383876411,1.1428259681174497,1.5040773967762742
Home_3,Kolkata,0.26535537113348834,1,26.4,22.72,-0.2540936649258354,0.3471876898451552,-0.06855044525919157,1.57069708411767
Home_5,Ahmedabad,-0.08169617605622702,0,19.36,77.74,0.5722206679503563,0.4706049951308006,-2.356705892748403,1.4816045409242156
Home_4,Bangalore,0.7055183090326407,1,13.83,60.6,-0.19507121257753626,0.7668065278163501,2.118656967781966,1.673351238177753
Home_4,Ahmedabad,-0.10709019170425486,0,26.71,58.83,-0.7656215852777633,0.3718711509022844,0.06604693400488004,1.4747630091074988
Home_6,Ahmedabad,-0.09016084793890296,1,32.51,85.16,-1.1000821485847931,-0.5414169082114928,0.13334562363691507,1.4793292270870801
Home_9,Mumbai,-0.8604459892624191,0,,66.43,-1.5919359181539547,-0.12179807024029747,-0.10219979007520907,1.247032293786383
Home_6,Chennai,0.2738200430161643,0,15.48,67.84,-0.2540936649258354,0.5693388393593168,0.9072805544053248,1.572773928062509
Home_8,Lucknow,-1.300608927161571,1,19.8,34.14,-0.3524644188396678,0.07566961821673496,0.33524169253302166,1.085189268335969
Home_4,Hyderabad,0.24842602736813646,0,23.99,64.64,1.0444002867367508,-0.9610357461826873,0.7053844855092183,1.5665304114228238
Home_8,Kolkata,-0.7419405829049549,0,20.37,22.58,-1.0213855454537273,-0.34394921975445997,0.16699496845293338,1.2864740258376797
Home_9,Pune,0.5108308557310921,0,24.49,40.75,0.10004104916396173,-0.14648153129742672,-1.6500696516120288,1.62924053973028
Home_4,Pune,0.2061026679547567,1,18.34,71.45,-0.9623630931054281,-0.6895176745542672,2.2196050022300198,1.556037135706985
Home_7,Pune,-0.335636332536507,0,16.59,31.5,-1.5525876165884218,-2.6641945591245957,-0.3040958589713165,1.410986973710262
Home_3,Hyderabad,0.17224398042405292,0,26.7,68.11,-0.23441951414306877,1.2111088268446735,-0.2367971693392807,1.547562508716013
Home_1,Ahmedabad,0.01141521465320871,0,15.41,49.04,-0.2540936649258354,0.5446553783021876,-0.7078879967635298,1.506297153514587
Home_10,Lucknow,-0.7080818953742508,1,30.5,48.68,-1.6706325212850206,-0.24521537552594375,-1.5154722723479574,1.297463147413275
Home_10,Mumbai,-1.4445083491670627,1,28.48,64.58,-0.2540936649258354,1.5566772816444807,0.20064431326895088,1.0260415958332743
Home_4,Delhi,-1.359861630340303,1,23.74,56.44,-0.7656215852777633,0.12503654033099348,0.9745792440373615,1.0612565021243408
Home_9,Lucknow,-0.19173691053101496,1,22.29,63.69,-0.27376781570860126,0.12503654033099348,2.118656967781966,1.451613827240533
Home_6,Bangalore,-0.022443472877494774,1,21.34,73.36,-0.9623630931054281,0.24845384561663894,1.8158128644378062,1.4973884086254776
Home_8,Lucknow,-1.8762066151835388,1,19.94,63.93,0.3164567077743916,0.7174396057020915,0.20064431326895088,0.8241754429663495
Home_8,Chennai,-0.9535573799718549,0,28.87,49.21,-0.2934419664913679,-2.096474954810626,-0.5059919278674231,1.2149127443642704
Home_3,Kolkata,0.8663470748034843,1,16.97,69.66,0.1590635015122601,0.7668065278163501,0.9072805544053248,1.7083778602890038
Home_6,Chennai,0.7901650278594001,0,24.63,58.93,0.7296138742124879,-0.8129349798399126,1.1091766233014315,1.691939133945844
Home_10,Mumbai,-0.530323785838055,1,17.52,53.95,1.142771040650584,-1.9483741884678516,-0.5059919278674231,1.3532545070416904
Home_4,Chennai,,1,30.45,87.6,-0.6279025297983983,0.7421230667592208,0.9409298992213432,
Home_8,Pune,-0.08169617605622702,0,20.63,58.07,0.021344446032895176,1.5566772816444807,0.4361897269810758,1.4816045409242156
Home_3,Mumbai,-1.7915598963567791,1,21.41,66.09,-0.33279026805690115,0.29782076773089666,0.4698390717970933,0.8671004876833833
Home_7,Pune,-0.20020158241369151,1,27.45,83.52,1.1821193422161165,1.7294615090443854,-0.8761347208436189,1.449269160281279
Home_10,Mumbai,-0.530323785838055,0,12.8,64.58,-0.37213856962243447,-0.5167334471543635,-0.3713945486033515,1.3532545070416904
Home_2,Hyderabad,2.758201240581571,1,24.06,52.19,0.8673329296918528,-0.7388845966685257,0.9072805544053248,2.048337796628502
Home_8,Lucknow,-0.5557178014860832,1,25.14,53.91,-0.6082283790156318,-0.09711460918316903,-1.8519657205081357,1.3454723665996355
Home_7,Lucknow,1.1541459188144692,1,21.52,51.25,-0.5688800774500985,1.087691521559028,2.0850076229659487,1.7681496035889213
Home_8,Kolkata,1.094893215635737,1,33.48,66.72,-0.47050932353626607,1.260475748958932,-0.43869323823538736,1.7561322915849038
Home_9,Hyderabad,-0.030908144760171334,1,22.83,67.41,-0.07702630788093723,2.0997134249013207,-0.5732906174994589,1.4951487660319727
Home_1,Jaipur,1.1541459188144692,0,24.42,36.17,0.1590635015122601,-0.19584845341168525,1.1091766233014315,1.7681496035889213
Home_6,Lucknow,0.028344558418560605,1,18.29,49.72,-1.8476998783299188,0.3718711509022844,-0.10219979007520907,1.5107219394949425
Home_2,Mumbai,0.7817003559767242,1,23.41,57.5,-0.3524644188396678,0.17440346244525118,-1.4145242378999041,1.6900958154515549
Home_4,Pune,-1.1990328645694588,1,15.86,59.54,0.3951533109054582,-0.8623019019541711,0.13334562363691507,1.1249295969854831
Home_4,Mumbai,-1.4191143335190348,0,24.02,72.07,0.4935240648192898,1.9022457364442886,0.36889103734904,1.0367368849500223
Home_9,Kolkata,-0.5980411608994629,0,24.8,66.95,0.3164567077743916,1.1123749826161573,1.176475312933468,1.332366019094335
Home_6,Lucknow,1.2133986219932007,0,32.7,35.35,2.0084336750923075,-0.6648342134971379,0.5707871062451466,1.780024213009634
Home_6,Delhi,-2.76076482692318,1,21.91,41.86,0.8279846281263195,0.9642742162733825,0.5707871062451466,0.21107097007994113
Home_2,Hyderabad,-0.47953575454199904,1,17.49,65.59,0.8083104773435537,-0.2698988365830726,-0.03490110044317366,1.3686394258811698
Home_1,Delhi,1.0271758405743285,0,23.45,60.42,-1.0804079978020265,0.4706049951308006,-0.2367971693392807,1.742219023667919
Home_2,Lucknow,-0.6065058327821391,1,29.35,73.52,1.0050519851712183,-1.7015395778965605,0.8063325199572716,1.3297240096314962
Home_1,Mumbai,0.41771946502165663,1,22.0,54.68,0.532872366384823,-0.8376184408970418,-0.47234258305140525,1.6074359097634274
Home_3,Pune,-0.15787822300031118,1,33.94,,-0.8639923391915957,-2.022424571639239,0.8063325199572716,1.4609379041156565
Home_4,Chennai,-0.29331297312312726,1,24.31,99.7,0.10004104916396173,-1.0350861293540747,-0.6405893071314943,1.423108334242607
Home_5,Hyderabad,0.0960619334799688,1,25.94,72.16,-4.01185646443423,-0.9610357461826873,0.8736312095893074,1.528227857008557
Home_9,Ahmedabad,-2.451804303205507,1,17.02,73.59,-1.2378012040641584,0.27313730667376823,-0.3040958589713165,0.47000362924573563
